,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,genres,artist_popularity,image
74,Quavo,WORKIN ME,33tNYw9oMtSkGe27NpgS64,81,0.182,0.79,169620,0.629,7.06e-06,"G♯, A♭",0.338,-4.055,Minor,0.142,170.023,4,0.267,0VRj0yCOv2FXJNP47XQnx5,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",91,https://i.scdn.co/image/5bbc6877502c2a0db474b3b2bd48a073f5048bc2
75,Lil Baby,Ready (feat. Gunna),4F6yN5FsFW10Ucx7cLCzBh,74,0.297,0.795,213287,0.4,1.55e-05,"C♯, D♭",0.108,-5.858,Minor,0.327,77.016,4,0.105,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
76,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,89,0.0722,0.383,260773,0.637,0.0,"D♯, E♭",0.368,-6.993,Minor,0.0703,177.913,4,0.0827,53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']",94,https://i.scdn.co/image/01b36ca0f45f2f15117022a2754287a6ca1acdcc
77,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,84,0.0956,0.708,201707,0.648,0.0,"F♯, G♭",0.134,-5.626,Minor,0.0449,143.955,4,0.338,6LuN9FCkKOj5PcnpouEgny,"['indie r&b', 'pop']",96,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
78,Kygo,Happy Now (feat. Sandro Cavazza),14sOS5L36385FJ3OL8hew4,89,0.374,0.693,211362,0.575,0.0,A,0.252,-6.998,Minor,0.0801,117.999,4,0.492,23fqKkggKUBHNkbKtXEls4,"['edm', 'pop', 'tropical house']",88,https://i.scdn.co/image/1caaca2be637b0c56bb0ede637e36a8bcca149d1
79,XXXTENTACION,Introduction,0QSt5KmJzRqU1gFJJfQJ0Q,0,0.841,0.475,31200,0.00543,9.63e-05,G,0.113,-20.584,Minor,0.0996,135.578,5,0.568,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
80,XXXTENTACION,One Minute (feat. Kanye West),0T6RSXxFhW8dRTWHI604ld,0,0.00671,0.568,197759,0.636,0.0,B,0.105,-4.265,Minor,0.204,113.497,5,0.879,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
81,XXXTENTACION,STARING AT THE SKY,4KpKyRFwN0gcwj58Uqjv7q,0,0.134,0.557,85124,0.338,0.00184,F,0.14,-9.892,Minor,0.0257,140.935,4,0.689,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
82,XXXTENTACION,I don’t let go,4axYWgXASdsCBHuwInAubT,0,0.591,0.797,121630,0.293,0.0724,F,0.148,-7.479,Minor,0.08,80.035,4,0.478,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
83,XXXTENTACION,Train food,5lar0mCUejpILVkAz50s2J,0,0.564,0.492,164083,0.712,9.1e-05,A,0.357,-7.278,Major,0.691,137.453,3,0.23,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
84,XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,0,0.653,0.735,157777,0.525,0.918,"F♯, G♭",0.101,-2.939,Major,0.0441,160.147,4,0.369,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
85,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,83,0.661,0.592,110886,0.457,0.000331,A,0.146,-6.081,Major,0.0603,146.04,4,0.225,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
86,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,83,0.202,0.876,175230,0.519,0.0,B,0.108,-6.531,Minor,0.143,94.981,4,0.158,1pPmIToKXyGdsCF6LmqLmI,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",84,https://i.scdn.co/image/a39c92696e3ef25f555a5e3bd723af3230d03cdb
87,Lil Baby,Crush A Lot,39RWYLt6hgk9BbhkDgaHW9,73,0.0147,0.915,159755,0.461,0.0,F,0.107,-5.796,Major,0.316,132.987,4,0.428,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
88,Ava Max,Sweet but Psycho,25sgk305KZfyuqVBQIahim,93,0.0691,0.719,187436,0.704,0.0,"C♯, D♭",0.166,-4.724,Minor,0.0476,133.002,4,0.628,4npEfmQ6YuiwW1GpUmaq3F,[],82,https://i.scdn.co/image/41ab0dff128da33c225c147da1a53d3fc93a67af
89,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,84,0.779,0.699,160184,0.304,0.000993,"C♯, D♭",0.137,-11.192,Minor,0.0993,119.705,4,0.271,15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']",98,https://i.scdn.co/image/80eeb2600b7b7eddbef44bcc1fbc87aac9ab2e59
90,Khalid,Saturday Nights,7vGGAJBkHKxKtOnGjQduDV,84,0.635,0.54,209547,0.439,1.93e-05,"A♯, B♭",0.0993,-8.591,Minor,0.115,167.908,4,0.371,6LuN9FCkKOj5PcnpouEgny,"['indie r&b', 'pop']",96,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
91,Lil Baby,Realist In It (feat. Gucci Mane & Offset),2WqTKOAUmv7hz9ZzGnXHrY,71,0.217,0.936,222958,0.663,0.0,"C♯, D♭",0.12,-7.691,Major,0.366,109.949,4,0.708,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
92,Lil Baby,This Week,3yIZgYN7AKO3cDueyhpuCS,71,0.00221,0.885,196864,0.515,0.0,"A♯, B♭",0.0885,-7.662,Major,0.213,133.104,4,0.134,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
93,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,88,0.542,0.903,417920,0.675,1.28e-05,B,0.0595,-3.445,Major,0.214,96.507,4,0.442,5hdhHgpxyniooUiQVaPxQ0,"['reggaeton flow', 'tropical']",79,https://i.scdn.co/image/9b2197f6466ad6f0da823b5b06b23535dd75099d
94,Lil Baby,Anyway (feat. 2 Chainz & Gucci Mane),3zxiTHxE4MxwuYf8aLQ9ax,71,0.0513,0.87,226647,0.543,0.0,D,0.261,-6.053,Minor,0.417,140.104,4,0.223,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
95,Lil Baby,Section 8 (feat. Young Thug),6XeZ32B9HbV6ZrU6NTR2iM,70,0.234,0.677,206524,0.522,0.0,C,0.148,-6.237,Major,0.399,139.726,4,0.69,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
96,A$AP Rocky,Praise The Lord (Da Shine),7ycWLEP1GsNjVvcjawXz3z,85,0.0609,0.85,205040,0.569,0.0816,F,0.1,-8.152,Major,0.136,80.02,4,0.294,13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",88,https://i.scdn.co/image/cce607c4d975ae49d68b484eaef51a6413fa73b1
97,Dua Lipa,Kiss and Make Up,7jr3iPu4O4bTCVwLMbdU2i,90,0.0658,0.678,189173,0.729,0.0,"G♯, A♭",0.303,-4.188,Minor,0.137,99.895,4,0.643,6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'post-teen pop']",91,https://i.scdn.co/image/7a957e4544ecf57f090c402987d306c927c60297
98,6ix9ine,FEEFA (feat. Gunna),26jYPsHHSOxCTz4cLt6SbQ,79,0.0412,0.754,163086,0.728,0.0,"F♯, G♭",0.106,-7.61,Major,0.0809,140.007,4,0.594,7gZfnEnfiaHzxARJ2LeXrf,['emo rap'],94,https://i.scdn.co/image/7d241987c2f5c33548644e6f85bd619aadae9822
99,Lil Baby,No Friends (feat. Rylo Rodriguez),6pidGCJ9El17HdXaPO0OO2,69,0.000974,0.498,192009,0.578,1.37e-06,G,0.0838,-7.001,Minor,0.308,159.933,4,0.463,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
100,Lil Baby,Chastised,0I1gjYB0yjwYXBn9SVOh3n,69,0.0655,0.778,123429,0.64,0.0,G,0.167,-4.643,Minor,0.0341,140.021,4,0.175,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
101,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,80,0.327,0.736,224507,0.482,0.0,E,0.229,-8.242,Minor,0.196,140.064,4,0.608,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",91,https://i.scdn.co/image/73b8cb3a941edc26d280a8df971229d1b31e6b5a
102,Lil Baby,Dreams 2 Reality (feat. NoCap),3xibgHbKeEgSSAXR5z3cwt,68,0.138,0.517,275849,0.613,0.0,D,0.117,-6.809,Minor,0.347,83.176,4,0.543,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
103,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,81,0.115,0.594,191840,0.798,0.0,E,0.143,-5.244,Minor,0.0844,142.049,4,0.381,4MCBfE4596Uoi2O4DtmEMz,"['rap', 'trap music']",93,https://i.scdn.co/image/720efb5ff3d6a50ef776a4e01cb1f182962b0f20
104,Mac Miller,Self Care,5bJ1DrEM4hNCafcDd1oxHx,81,0.367,0.52,345133,0.538,0.00187,"C♯, D♭",0.119,-8.109,Minor,0.206,141.894,4,0.177,4LLpKhyESsyAXpc4laK94U,"['hip hop', 'pop rap', 'rap']",87,https://i.scdn.co/image/ed63d93ec5348edc9cdf85c97179bbc78cd57292
105,Lil Mosey,Kamikaze,1iPBD72u3nAyFEeardYuBV,81,0.301,0.792,139200,0.571,0.0,"G♯, A♭",0.1,-7.539,Major,0.094,99.999,4,0.556,5zctI4wO9XSKS8XwcnqEHk,"['rap', 'rap conscient', 'trap music', 'vapor trap']",81,https://i.scdn.co/image/15a0a3ffdcc83ce2f4e2c249f1f369cc63bfc147
106,Lady Gaga,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,87,0.416,0.575,217213,0.33,0.0,G,0.0872,-6.557,Minor,0.031,95.801,4,0.277,1HY2Jd0NmPuamShAr6KMms,"['dance pop', 'pop']",92,https://i.scdn.co/image/6fdeaf010a560e24ed9fdfab939dd0ab01d3d32c
107,Billie Eilish,you should see me in a crown,6vsV4D8BM6PioRr1UOx0n2,83,0.479,0.697,180567,0.552,0.127,"C♯, D♭",0.147,-10.271,Major,0.196,75.235,4,0.278,6qqNVTkY8uBg9cP3Jd7DAH,"['dance pop', 'electropop', 'pop']",93,https://i.scdn.co/image/224ac4debc13b5e6d2887e524e47da5920551dc6
108,Kodak Black,Calling My Spirit,6bXSYxP6WDlNCr6Jk1H3MW,75,0.0927,0.908,152000,0.365,0.0,"C♯, D♭",0.261,-9.954,Minor,0.0942,119.977,4,0.742,46SHBwWsqBkxI7EeeBEQG7,"['miami hip hop', 'pop', 'pop rap', 'rap', 'trap music']",91,https://i.scdn.co/image/7e3b329829c210144d51035a91b92ce3f55d79fb
109,Meek Mill,On Me (feat. Cardi B),3DnZfpfe8wLeJgzc00gKeW,78,0.0482,0.864,225008,0.666,0.0,"C♯, D♭",0.134,-5.525,Minor,0.234,132.12,4,0.538,20sxb77xiYeusSH8cVdatc,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",89,https://i.scdn.co/image/b217f364eae67b267b38bf46887f74437ebac006
110,6ix9ine,MALA (feat. Anuel Aa),0LQ1J0BCzA2qnAgp9MkkNE,81,0.689,0.719,206550,0.825,0.0,F,0.103,-3.627,Major,0.0424,100.006,4,0.789,7gZfnEnfiaHzxARJ2LeXrf,['emo rap'],94,https://i.scdn.co/image/7d241987c2f5c33548644e6f85bd619aadae9822
111,Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,81,0.544,0.515,209274,0.479,0.00598,"D♯, E♭",0.191,-7.458,Minor,0.0261,88.964,4,0.284,3MZsBdqDrRTJihTHQrO6Dq,[],85,https://i.scdn.co/image/1f9fd82785c277541b36901546bdbd72e53cd5f1
112,Trippie Redd,Shake It Up,6yz0Jndhv0QjKdpcEMbOjz,79,0.128,0.776,116681,0.608,0.0,"A♯, B♭",0.0932,-6.478,Major,0.104,156.025,4,0.402,6Xgp2XMz1fhVYe7i6yNAax,"['rap', 'trap music']",91,https://i.scdn.co/image/2f823529f36b5a5b5e3888aae597cdd6b010856e
113,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,80,0.121,0.733,142000,0.678,0.0,"F♯, G♭",0.344,-7.771,Minor,0.438,175.985,4,0.841,0WOxhx4hikIsyF3CRPLC8W,"['drill', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",77,https://i.scdn.co/image/618c51bf2c8f0282deb1a71ef699293d83c01019
114,Maroon 5,Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,89,0.568,0.851,235545,0.541,0.0,C,0.13,-6.825,Minor,0.0505,124.959,4,0.448,04gDigrS5kc9YWfZHwBETP,['pop'],90,https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d
115,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,88,0.217,0.704,189467,0.611,0.0,D,0.0812,-6.112,Minor,0.0409,100.0,4,0.22,53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']",94,https://i.scdn.co/image/01b36ca0f45f2f15117022a2754287a6ca1acdcc
116,Juice WRLD,Black & White,1R0Ig5KYrSGWvIoPzY4T3l,80,0.0802,0.776,186945,0.736,0.0,G,0.159,-4.612,Minor,0.247,147.946,4,0.233,4MCBfE4596Uoi2O4DtmEMz,"['rap', 'trap music']",93,https://i.scdn.co/image/720efb5ff3d6a50ef776a4e01cb1f182962b0f20
117,Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,79,0.68,0.767,121680,0.538,0.0,C,0.192,-6.044,Major,0.052,81.031,4,0.343,6Xgp2XMz1fhVYe7i6yNAax,"['rap', 'trap music']",91,https://i.scdn.co/image/2f823529f36b5a5b5e3888aae597cdd6b010856e
118,YNW Melly,Murder On My Mind,7eBqSVxrzQZtK2mmgRG6lC,78,0.145,0.759,268434,0.73,3.06e-06,C,0.11,-7.985,Major,0.0516,115.007,4,0.74,1cNDP5yjU5vjeR8qMf4grg,"['trap music', 'vapor trap']",75,https://i.scdn.co/image/bdce851e07178d1e18d5cbf4fdc843f66a8877bc
119,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,82,0.0531,0.763,190557,0.628,0.0,B,0.114,-5.85,Minor,0.05,140.958,4,0.193,0Y5tJX1MQlPlqiwlOH1tJY,"['pop', 'pop rap', 'rap']",96,https://i.scdn.co/image/dc5eba5e032c2e5bc4d42c89d61ffee5875c981f
120,Zedd,The Middle,09IStsImFySgyp0pIQdqAc,86,0.171,0.753,184732,0.657,0.0,G,0.112,-3.061,Minor,0.0449,107.01,4,0.437,2qxJFvFYMEDqd7ui6kSAcq,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",86,https://i.scdn.co/image/019b8d30dfda54e54dcb2067f0753aa77310e14d
121,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,82,0.183,0.652,263014,0.678,3.26e-05,D,0.106,-6.183,Minor,0.0541,72.989,4,0.28,6LuN9FCkKOj5PcnpouEgny,"['indie r&b', 'pop']",96,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
122,Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY,80,0.525,0.921,197079,0.607,1.12e-06,"C♯, D♭",0.123,-7.397,Minor,0.209,140.071,4,0.753,3EW0kQ1skZiK1NHg3Spt9J,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",79,https://i.scdn.co/image/b3d20d4db6f6f9162970b20d9784271aaf1fb9b4
123,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,82,0.0739,0.909,276147,0.628,0.0,D,0.108,-5.456,Minor,0.201,145.905,4,0.406,6oMuImdp5ZcFhWP0ESe6mG,"['atl hip hop', 'pop', 'pop rap', 'rap', 'trap music']",87,https://i.scdn.co/image/29180f7f9c945e04de9b39cb5188f6a9171ae485
124,5 Seconds of Summer,Youngblood,55S2PQgSMYAhgoTCcGCDfw,84,0.0169,0.596,203418,0.854,0.0,G,0.124,-5.114,Major,0.463,120.274,4,0.152,5Rl15oVamLq7FbSb0NNBNy,"['boy band', 'dance pop', 'pop', 'post-teen pop']",85,https://i.scdn.co/image/f60b24c9bbe05579f8a9f1210c9805d1ed2a65dc
125,Comethazine,Walk,21kOVEG3bDCVphKhXL8XmQ,79,0.221,0.831,96064,0.795,0.0,"C♯, D♭",0.291,-6.186,Minor,0.264,160.063,4,0.744,1iJdyDcY98X3GMnUesl7tf,"['emo rap', 'rap', 'trap music', 'underground hip hop', 'vapor trap']",75,https://i.scdn.co/image/a7989b4ef34e7bd39b3e887a859ea3cf353da69b
126,Meek Mill,What's Free (feat. Rick Ross & Jay Z),4iQ5gmTAzWfK8JyFC2LBox,76,0.000322,0.511,362839,0.718,0.0,B,0.111,-6.293,Major,0.404,166.42,4,0.267,20sxb77xiYeusSH8cVdatc,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",89,https://i.scdn.co/image/b217f364eae67b267b38bf46887f74437ebac006
127,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,79,0.113,0.808,166400,0.617,0.0,"A♯, B♭",0.734,-9.32,Major,0.442,149.962,4,0.632,2rhFzFmezpnW82MNqEKVry,"['miami hip hop', 'rap', 'trap music']",86,https://i.scdn.co/image/677d1c0829af1f795836467a2cbe44b34ee01323
128,Lil Wayne,Don't Cry (feat. XXXTENTACION),5BQrp63SHCVf4bzCzJePne,79,0.409,0.585,249450,0.709,0.0,"G♯, A♭",0.183,-6.072,Minor,0.319,111.913,4,0.21,55Aa2cqylxrFIXC767Z865,"['hip hop', 'pop rap', 'rap']",92,https://i.scdn.co/image/3254e6574f08a55daaedceebd67f2721fffb57fe
129,Billie Eilish,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib,82,0.919,0.777,176472,0.422,0.00877,C,0.0958,-10.114,Minor,0.0482,120.041,4,0.187,6qqNVTkY8uBg9cP3Jd7DAH,"['dance pop', 'electropop', 'pop']",93,https://i.scdn.co/image/224ac4debc13b5e6d2887e524e47da5920551dc6
130,Trippie Redd,Love Scars 3,0AcicReEGm1qcENjqzh1Tg,78,0.136,0.544,129429,0.524,0.0,"G♯, A♭",0.106,-7.914,Minor,0.0621,81.982,4,0.117,6Xgp2XMz1fhVYe7i6yNAax,"['rap', 'trap music']",91,https://i.scdn.co/image/2f823529f36b5a5b5e3888aae597cdd6b010856e
131,Khalid,Suncity (feat. Empress Of),6SkHm6poyKfzV6kc9any8k,84,0.0998,0.694,189493,0.63,0.000635,G,0.12,-6.84,Major,0.162,90.045,4,0.341,6LuN9FCkKOj5PcnpouEgny,"['indie r&b', 'pop']",96,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
132,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),6j97zG4DDrh3oUa6rZbFOs,79,0.0835,0.807,151649,0.602,0.0,B,0.151,-5.005,Minor,0.274,95.031,4,0.252,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",87,https://i.scdn.co/image/319b5b30148cb0614be70f115b272afc18ea69c7
133,Metro Boomin,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,79,0.368,0.901,203267,0.464,1.71e-05,F,0.238,-9.789,Major,0.0645,109.004,4,0.638,0iEtIxbK0KxaSlF7G42ZOp,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",89,https://i.scdn.co/image/8986705c72b71411c261c0f9eb65b6a2c04cfe90
134,DJ Khaled,No Brainer,5WvAo7DNuPRmk4APhdPzi8,85,0.0733,0.552,260000,0.76,0.0,C,0.0865,-4.706,Minor,0.342,135.702,5,0.639,0QHgL1lAIqAw0HtD7YldmP,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",81,https://i.scdn.co/image/dd7834e289baa171bd16ccd7ef4eeb3b3ebabc71
135,6ix9ine,BEBE (feat. Anuel Aa),4KkUjFkcQvGvWekl8RATDn,76,0.172,0.635,217822,0.902,0.0,C,0.125,-3.559,Minor,0.109,102.063,4,0.286,7gZfnEnfiaHzxARJ2LeXrf,['emo rap'],94,https://i.scdn.co/image/7d241987c2f5c33548644e6f85bd619aadae9822
136,Playboi Carti,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,78,0.191,0.674,153800,0.649,0.0,"C♯, D♭",0.122,-8.433,Major,0.199,153.069,4,0.48,699OTQXzgjhIYAHMy9RyPD,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",81,https://i.scdn.co/image/d3c4c2a06332c88e967387b38177d17d20e2331b
137,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,78,0.307,0.877,226743,0.477,0.0,A,0.0929,-7.379,Major,0.0587,127.023,4,0.552,137W8MRPWKqSmrBGDBFSop,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",88,https://i.scdn.co/image/d4fa8db4cbbafeca714b5501d173b78d54bd02d5
138,Lady Gaga,Shallow,2VxeLyX666F8uXCJ0dZF8B,90,0.371,0.572,215733,0.385,0.0,G,0.231,-6.362,Minor,0.0308,95.799,4,0.323,1HY2Jd0NmPuamShAr6KMms,"['dance pop', 'pop']",92,https://i.scdn.co/image/6fdeaf010a560e24ed9fdfab939dd0ab01d3d32c
139,Lauv,There's No Way (feat. Julia Michaels),2hnxrRNzF74mdDzpQZQukQ,85,0.49,0.755,174861,0.625,0.0,D,0.157,-7.114,Minor,0.0896,147.02,4,0.374,5JZ7CnR6gTvEMKX4g70Amv,"['dance pop', 'electropop', 'pop', 'post-teen pop']",84,https://i.scdn.co/image/f5dc2030e6e57a6909eb13944c807717b5a046b1
140,Nicki Minaj,Good Form (feat. Lil Wayne),6supMAknraGpJrN5qqYfV8,70,0.0533,0.898,237493,0.733,0.000115,G,0.102,-4.75,Minor,0.178,96.51,4,0.295,0hCNtLu0JehylgoiP8L4Gh,"['dance pop', 'hip pop', 'pop', 'pop rap']",95,https://i.scdn.co/image/0a1b363175056a5a21b24b57f1a959d63fd162b1
141,Luke Combs,Beautiful Crazy,2rxQMGVafnNaRaXlRMWPde,78,0.676,0.552,193200,0.402,0.0,B,0.0928,-7.431,Minor,0.0262,103.313,4,0.382,718COspgdWOnwOFpJHRZHS,"['contemporary country', 'country road']",80,https://i.scdn.co/image/d3a4728d883da393f53451a43dfebdd5e40a332b
142,6ix9ine,STOOPID (feat. Bobby Shmurda),6k2iq1yULhXILe0i8xQqPF,75,0.13,0.733,152000,0.63,0.0,B,0.162,-4.296,Minor,0.395,149.989,4,0.832,7gZfnEnfiaHzxARJ2LeXrf,['emo rap'],94,https://i.scdn.co/image/7d241987c2f5c33548644e6f85bd619aadae9822
143,6ix9ine,BEBE,7ATATJztoWLcqDAcVVof0C,90,0.172,0.635,217822,0.902,0.0,C,0.125,-3.559,Minor,0.109,102.063,4,0.286,7gZfnEnfiaHzxARJ2LeXrf,['emo rap'],94,https://i.scdn.co/image/7d241987c2f5c33548644e6f85bd619aadae9822
144,Rita Ora,Let You Love Me,6xtcFXSo8H9BZN637BMVKS,89,0.288,0.531,190000,0.854,0.0,"A♯, B♭",0.0773,-3.149,Minor,0.198,94.419,4,0.456,5CCwRZC6euC8Odo6y9X8jr,"['dance pop', 'edm', 'pop', 'post-teen pop', 'r&b', 'tropical house']",86,https://i.scdn.co/image/4443630c26eb4a4bda8316c027635808fe00a3cc
145,6ix9ine,DUMMY (feat. TrifeDrew),3uPuEFKEzGTn628CCQZUCF,75,0.0775,0.72,155653,0.628,5.35e-06,F,0.0976,-7.192,Major,0.0718,90.985,4,0.591,7gZfnEnfiaHzxARJ2LeXrf,['emo rap'],94,https://i.scdn.co/image/7d241987c2f5c33548644e6f85bd619aadae9822
146,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,86,0.374,0.747,215760,0.834,0.0,"D♯, E♭",0.0586,-2.867,Major,0.045,128.005,4,0.687,2o5jDhtHVPhrJdv3cEQ99Z,"['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']",83,https://i.scdn.co/image/e8d635c7a7189965bce0b98d199b68b088106f5c
147,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,80,0.0456,0.755,205147,0.575,0.00124,E,0.276,-8.393,Major,0.0678,85.987,4,0.49,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",100,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
148,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,78,0.0021,0.716,247055,0.541,0.0,"C♯, D♭",0.115,-7.909,Minor,0.149,139.978,4,0.387,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'pop rap', 'rap', 'trap music']",93,https://i.scdn.co/image/403df12fa0cc0bfead6a0150e1c47e6d2dfce21e
